-357,175,-140
-352,182,-138
-365,190,-139
-365,190,-139
-366,222,-139
-362,234,-133
-362,241,-145
-356,259,-135
-363,259,-148
-349,259,-148
-358,281,-132
-342,290,-135
-345,310,-147
-349,316,-141
-342,333,-144
-342,333,-144
-342,333,-144
-338,365,-145
-330,371,-137
-323,364,-139
-320,383,-146
-305,391,-147
-288,403,-133
-287,414,-130
-281,415,-131
-273,428,-135
-268,431,-128
-264,446,-129
-264,446,-129
-238,458,-124
-241,458,-120
-222,461,-136
-219,477,-129
-214,472,-131
-213,483,-125
-197,476,-119
-192,481,-116
-187,490,-121
-179,489,-124
-172,499,-117
-172,499,-117
-172,499,-117
-147,500,-119
-141,492,-117
-130,507,-109
-131,499,-111
-116,493,-109
-108,484,-111
-96,484,-113
-91,492,-104
-92,481,-109
-80,471,-112
-80,471,-112
-80,471,-112
-68,469,-105
-73,467,-114
-74,470,-129
-67,468,-113
-67,472,-124
-62,465,-124
-58,475,-122
-54,471,-132
-46,475,-120
-47,474,-123
-52,471,-121
-52,471,-121
-52,471,-121
-17,472,-129
-15,465,-127
-11,467,-121
-20,463,-120
-3,456,-127
-4,455,-121
3,453,-124
2,447,-119
14,438,-119
23,443,-119
23,443,-119
23,443,-119
33,440,-121
32,439,-129
23,440,-125
38,440,-123
32,432,-122
46,432,-133
40,426,-121
43,430,-117
46,418,-120
52,419,-128
70,413,-122
70,413,-122
74,401,-129
76,405,-125
72,394,-122
83,402,-130
76,386,-125
96,396,-122
96,387,-122
99,397,-121
96,382,-120
93,387,-127
102,388,-116
110,391,-122
110,391,-122
112,391,-115
112,396,-106
117,399,-92
131,406,-88
141,401,-67
147,402,-52
149,393,-22
155,380,10
152,345,20
130,324,20
117,310,26
117,310,26
98,279,-5
81,260,-21
86,265,-42
85,262,-48
87,264,-73
99,274,-84
80,276,-96
100,265,-97
96,272,-108
92,269,-114
90,266,-109
97,271,-109
97,271,-109
97,271,-109
112,279,-122
91,275,-111
93,270,-108
102,271,-112
98,268,-106
106,278,-105
102,278,-109
98,277,-106
93,263,-101
104,274,-114
104,274,-114
104,274,-114
106,264,-109
109,271,-109
98,268,-117
100,263,-108
117,268,-113
102,269,-114
108,263,-106
98,270,-108
103,275,-106
109,269,-107
108,268,-108
92,269,-105
105,268,-113
109,269,-103
100,279,-108
105,265,-122
102,264,-112
104,276,-116
116,259,-109
105,263,-113
104,257,-114
127,249,-124
116,257,-125
116,257,-125
116,257,-125
117,244,-120
123,250,-119
116,254,-119
116,269,-123
123,252,-123
117,260,-122
116,252,-132
122,249,-120
117,253,-111
105,263,-120
105,263,-120
105,263,-120
118,250,-130
128,240,-125
118,252,-119
122,244,-122
134,246,-127
124,246,-133
122,246,-124
127,237,-129
124,237,-124
127,244,-129
131,232,-131
131,232,-131
131,232,-131
122,229,-131
130,231,-128
128,228,-128
133,228,-135
135,216,-123
131,210,-136
130,209,-135
124,222,-129
135,214,-132
130,204,-132
130,204,-132
130,204,-132
131,191,-138
123,176,-132
121,185,-137
118,181,-137
131,172,-133
123,162,-128
118,166,-130
116,159,-125
114,152,-128
112,153,-122
117,137,-136
103,137,-120
108,127,-115
103,115,-111
92,104,-119
98,101,-115
98,96,-106
91,94,-111
92,76,-116
83,76,-116
93,70,-115
89,72,-124
89,72,-124
89,72,-124
91,55,-122
100,53,-129
95,50,-130
97,54,-135
81,55,-133
85,50,-139
86,46,-136
85,45,-135
78,40,-144
85,40,-135
85,40,-135
65,36,-138
70,41,-143
66,26,-148
64,30,-141
70,27,-143
51,29,-149
45,11,-153
48,20,-154
52,23,-151
36,3,-154
26,7,-146
26,7,-146
26,7,-146
11,0,-148
17,-1,-154
5,-3,-154
9,-16,-160
-2,-9,-162
2,-7,-153
-9,-11,-151
-4,-7,-151
-10,-15,-161
-10,-22,-161
-10,-22,-161
-10,-22,-161
-23,-21,-151
-21,-14,-162
-32,-13,-154
-33,-16,-151
-30,-21,-155
-32,-27,-154
-34,-27,-159
-32,-15,-147
-51,-17,-152
-41,-32,-156
-33,-11,-157
-33,-11,-157
-43,-29,-163
-46,-32,-154
-43,-32,-147
-27,-22,-163
-46,-27,-149
-30,-38,-151
-39,-20,-161
-48,-8,-152
-42,-30,-160
-26,-16,-160
-26,-16,-160
-26,-16,-160
-33,-11,-148
-23,-19,-160
-19,-16,-162
-27,-15,-156
-11,-11,-148
-9,-11,-157
-4,-4,-160
1,-8,-159
2,-4,-167
-1,-20,-154
10,-5,-147
10,-5,-147
23,2,-151
21,0,-148
27,3,-156
30,0,-155
26,4,-157
29,8,-156
34,5,-154
33,4,-146
43,13,-149
41,22,-152
58,25,-145
58,25,-145
58,25,-145
67,32,-147
55,29,-138
70,39,-147
70,27,-140
70,44,-143
60,36,-149
76,40,-146
89,39,-143
77,46,-147
78,50,-148
78,50,-148
78,50,-148
86,63,-138
95,59,-144
96,67,-145
93,67,-147
103,75,-136
100,75,-143
111,88,-148
110,77,-143
121,83,-144
116,88,-139
114,90,-146
114,90,-146
114,90,-146
116,104,-146
137,104,-141
133,123,-141
138,122,-145
140,109,-139
130,121,-141
137,123,-137
136,125,-152
135,121,-135
130,131,-130
130,131,-130
130,131,-130
146,134,-147
147,135,-141
140,131,-139
140,128,-141
135,128,-146
134,125,-131
137,128,-135
133,121,-137
129,125,-143
137,119,-135
135,116,-125
135,116,-125
146,120,-138
140,119,-137
127,110,-129
130,109,-137
136,110,-138
128,119,-135
134,103,-136
125,95,-137
129,103,-145
135,109,-139
133,107,-139
133,107,-139
133,107,-139
134,110,-143
134,103,-138
136,110,-138
131,110,-133
131,101,-133
130,102,-139
133,109,-135
129,103,-140
121,100,-132
129,103,-136
129,103,-136
129,103,-136
137,100,-128
134,108,-138
129,110,-131
135,109,-139
131,108,-147
128,102,-141
138,106,-138
131,113,-138
136,106,-147
127,113,-136
129,106,-136
129,106,-136
128,107,-137
125,107,-146
124,108,-136
122,103,-131
131,106,-138
127,101,-133
118,95,-132
131,96,-140
129,101,-138
129,91,-138
129,91,-138
129,91,-138
137,97,-135
121,88,-137
133,109,-137
134,98,-136
130,102,-137
129,108,-133
133,102,-137
128,111,-135
131,98,-138
124,96,-140
136,106,-138
136,106,-138
133,109,-135
138,103,-133
138,108,-145
134,115,-131
136,98,-140
138,103,-136
133,111,-135
137,107,-137
133,107,-135
133,100,-139
133,100,-139
133,100,-139
135,114,-141
127,110,-131
125,100,-146
129,110,-133
135,109,-137
129,94,-143
125,97,-144
129,96,-140
134,110,-131
133,100,-139
130,109,-128
130,109,-128
135,92,-141
129,106,-140
130,111,-135
133,102,-146
131,115,-140
128,104,-139
129,96,-136
131,103,-133
136,106,-140
134,103,-131
138,110,-140
138,110,-140
138,110,-140
134,103,-133
136,108,-133
135,95,-139
137,102,-137
128,100,-128
138,101,-154
134,106,-140
125,102,-137
137,104,-132
131,106,-133
131,106,-133
133,95,-135
135,114,-137
130,104,-137
134,108,-136
119,89,-147
135,97,-128
133,92,-137
131,103,-138
129,106,-136
131,106,-136
137,107,-135
133,95,-137
133,95,-137
129,103,-136
123,102,-137
129,106,-141
134,101,-133
133,100,-137
129,101,-143
134,106,-138
122,96,-138
124,103,-136
124,108,-138
124,108,-138
124,108,-138
133,104,-137
119,94,-133
128,104,-139
143,106,-145
137,107,-135
125,95,-139
118,90,-139
130,97,-139
135,102,-141
141,98,-133
144,107,-141
144,107,-141
137,102,-146
131,101,-127
136,94,-145
129,106,-131
134,101,-136
129,106,-143
138,106,-138
130,95,-146
136,101,-131
135,109,-132
129,94,-138
129,94,-138
124,106,-138
128,109,-135
137,104,-137
133,109,-137
129,94,-138
130,107,-137
122,94,-138
130,95,-132
136,106,-145
140,107,-135
140,107,-130
140,107,-130
125,109,-130
131,108,-133
136,106,-136
134,103,-145
136,108,-131
136,98,-143
127,91,-147
127,106,-131
129,98,-140
142,102,-144
129,94,-143
129,94,-143
125,102,-141
133,104,-130
123,107,-146
128,95,-137
129,113,-140
130,107,-146
127,98,-138
124,101,-138
134,96,-129
135,100,-137
135,100,-137
135,100,-137
133,97,-141
119,96,-154
140,102,-139
122,103,-140
130,107,-141
128,104,-144
134,103,-136
121,100,-130
135,102,-135
133,107,-139
135,107,-144
135,107,-144
135,107,-144
136,108,-136
124,96,-133
135,111,-135
133,104,-141
140,107,-132
137,90,-130
131,96,-140
141,106,-143
130,102,-137
130,102,-137
130,102,-137
141,103,-145
131,94,-140
131,101,-140
133,102,-137
140,100,-137
123,107,-135
123,95,-125
127,96,-133
128,97,-139
129,106,-133
123,88,-137
123,88,-137
134,98,-143
130,104,-139
134,98,-133
116,97,-141
128,107,-137
125,100,-135
123,100,-135
135,104,-135
130,97,-135
122,94,-138
121,95,-135
121,95,-135
130,107,-132
125,111,-135
130,102,-135
124,94,-138
122,98,-124
125,109,-139
129,108,-138
125,102,-137
135,97,-130
130,100,-130
130,102,-144
130,102,-144
131,91,-133
130,97,-139
129,113,-138
127,91,-147
130,111,-139
121,100,-130
130,92,-130
134,106,-133
130,100,-137
128,97,-139
133,95,-137
133,95,-137
133,95,-137
128,95,-132
130,102,-132
125,95,-141
128,102,-123
133,107,-128
130,104,-132
128,92,-148
131,106,-133
119,103,-124
130,104,-135
130,104,-135
130,104,-135
137,100,-132
129,101,-136
135,100,-135
135,95,-139
137,102,-125
133,104,-141
128,102,-139
128,95,-137
136,96,-133
128,102,-137
129,101,-140
129,101,-140
127,96,-140
128,95,-141
135,109,-144
130,90,-137
129,96,-140
124,103,-133
128,102,-132
122,108,-143
127,98,-133
129,94,-131
129,101,-131
129,101,-131
127,89,-145
129,103,-131
130,102,-135
116,83,-139
133,114,-141
131,103,-140
128,97,-130
130,102,-137
131,106,-131
125,104,-132
121,97,-139
134,101,-136
136,101,-131
129,96,-129
127,101,-138
